[10:16:02][dlc.cpp:348]: Invalid supported_version in  file: mod/ugc_2251687872.mod line: 11
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 36
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 36
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_arabic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 48
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 48
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_iranian' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 49
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 49
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_turkic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 50
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 50
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_berber' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 51
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 51
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_frankish' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 64
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 64
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_latin' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 65
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 65
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_central_germanic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 66
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 66
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_west_germanic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 67
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 67
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_west_slavic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 68
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 68
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_frankish' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 80
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 80
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_latin' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 81
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 81
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_central_germanic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 82
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 82
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_west_germanic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 83
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 83
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_west_slavic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 84
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 84
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_frankish' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 96
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 96
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_latin' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 97
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 97
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_central_germanic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 98
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 98
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_west_germanic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 99
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 99
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_west_slavic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 100
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 100
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_frankish' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 112
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 112
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_latin' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 113
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 113
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_central_germanic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 114
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 114
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_west_germanic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 115
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 115
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_west_slavic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 116
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 116
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_iranian' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 220
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 220
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_byzantine' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 233
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 233
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_byzantine' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 246
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 246
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_byzantine' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 259
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 259
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_byzantine' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 272
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 272
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_byzantine' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 285
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 285
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_frankish' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 425
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 425
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_latin' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 426
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 426
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_central_germanic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 427
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 427
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_west_germanic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 428
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 428
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_west_slavic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 429
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 429
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_arabic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 441
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 441
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_iranian' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 442
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 442
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_turkic' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 443
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 443
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_berber' ]
  Script location: file: common/artifacts/visuals/00_personal_misc.txt line: 444
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/artifacts/visuals/00_personal_misc.txt line: 444
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_iberian' ]
  Script location: file: common/customizable_localization/00_es_custom_loc.txt line: 2507
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/customizable_localization/00_es_custom_loc.txt line: 2507
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_iranian' ]
  Script location: file: common/customizable_localization/00_es_custom_loc.txt line: 2565
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/customizable_localization/00_es_custom_loc.txt line: 2565
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_iberian' ]
  Script location: file: common/customizable_localization/00_es_custom_loc.txt line: 2710
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/customizable_localization/00_es_custom_loc.txt line: 2710
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_iranian' ]
  Script location: file: common/customizable_localization/00_es_custom_loc.txt line: 2768
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/customizable_localization/00_es_custom_loc.txt line: 2768
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_iberian' ]
  Script location: file: common/customizable_localization/00_es_custom_loc.txt line: 2913
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/customizable_localization/00_es_custom_loc.txt line: 2913
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_iranian' ]
  Script location: file: common/customizable_localization/00_es_custom_loc.txt line: 2971
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/customizable_localization/00_es_custom_loc.txt line: 2971
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: knows_language trigger [ Invalid database object 'language_arabic' ]
  Script location: file: common/artifacts/templates/00_event_templates.txt line: 7
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'knows_language' returned false at  file: common/artifacts/templates/00_event_templates.txt line: 7
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_iberian' ]
  Script location: file: common/customizable_localization/00_es_custom_loc.txt line: 3122
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/customizable_localization/00_es_custom_loc.txt line: 3122
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_iranian' ]
  Script location: file: common/customizable_localization/00_es_custom_loc.txt line: 3180
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/customizable_localization/00_es_custom_loc.txt line: 3180
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_iberian' ]
  Script location: file: common/customizable_localization/00_es_custom_loc.txt line: 3331
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/customizable_localization/00_es_custom_loc.txt line: 3331
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_iranian' ]
  Script location: file: common/customizable_localization/00_es_custom_loc.txt line: 3389
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/customizable_localization/00_es_custom_loc.txt line: 3389
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_iberian' ]
  Script location: file: common/customizable_localization/00_es_custom_loc.txt line: 3540
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/customizable_localization/00_es_custom_loc.txt line: 3540
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_iranian' ]
  Script location: file: common/customizable_localization/00_es_custom_loc.txt line: 3598
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/customizable_localization/00_es_custom_loc.txt line: 3598
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_north_germanic' ]
  Script location: file: gfx/skins/hud_skins/00_hud_skins.txt line: 8
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: gfx/skins/hud_skins/00_hud_skins.txt line: 8
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_iberian' ]
  Script location: file: gfx/skins/hud_skins/00_hud_skins.txt line: 17
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: gfx/skins/hud_skins/00_hud_skins.txt line: 17
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: religion_tag trigger [ Invalid religion tag 'islam_religion' ]
  Script location: file: common/customizable_localization/00_government_custom_loc.txt line: 7
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'religion_tag' returned false at  file: common/customizable_localization/00_government_custom_loc.txt line: 7
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: religion_tag trigger [ Invalid religion tag 'islam_religion' ]
  Script location: file: common/customizable_localization/00_government_custom_loc.txt line: 14
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'religion_tag' returned false at  file: common/customizable_localization/00_government_custom_loc.txt line: 14
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_mongolic' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2316
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2316
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_turkic' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2317
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2317
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_mongolic' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2370
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2370
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_turkic' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2371
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2371
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_west_african' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2416
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2416
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_central_african' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2417
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2417
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_sahelian' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2418
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2418
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_senegambian' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2419
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2419
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_akan' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2420
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2420
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_yoruba' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2421
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2421
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_dravidian' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2422
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2422
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_indo_aryan' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2423
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2423
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_dravidian' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2443
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2443
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_indo_aryan' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2444
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2444
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_dravidian' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2451
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2451
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_indo_aryan' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2452
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2452
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_sahelian' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2453
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2453
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: religion_tag trigger [ Invalid religion tag 'islam_religion' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2461
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'religion_tag' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2461
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_mongolic' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2472
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2472
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_turkic' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2473
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2473
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_west_african' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2483
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2483
[10:16:56][jomini_script_system.cpp:262]: Script system error!
  Error: has_cultural_pillar trigger [ Invalid database object 'heritage_sahelian' ]
  Script location: file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2484
[10:16:56][jomini_trigger.cpp:203]: PostValidate of trigger 'has_cultural_pillar' returned false at  file: common/dynasty_house_motto_inserts/00_inserts.txt line: 2484
[10:16:56][jomini_script_system.cpp:262]: Script system error!
